name,degree,ecc,clos,betw,eigen,hub,trans,PR,triangles_numb,motif1,motif2,motif3,motif5,strength
ENSG00000126070,96,5,1.07230556419357e-05,2746.25291088624,0.0004859507751463,0.0004859507751461,0.158991228070175,5.20738297082457e-05,725,97,4089,3205,23,615.6
ENSG00000126088,49,5,2.48571830547612e-06,0.0,0.0011385165927961,0.001138516592796,0.218537414965986,3.43264716318868e-05,257,203,2068,2523,60,438.0
ENSG00000126091,19,5,4.9812778671363e-06,0.0,1.42403364335267e-05,1.42403364334945e-05,0.239766081871345,1.83932708641632e-05,41,359500,244850,165050,112370,35724.0
ENSG00000126106,2,5,3.35947678164812e-06,0.0,4.57110607017103e-05,4.5711060701704e-05,1.0,1.42092992532767e-05,1,418,3291,4532,110,961.8
ENSG00000126107,64,5,4.25552377624983e-06,0.0,0.000103847875575,0.0001038478755749,0.199900793650794,4.18123116657221e-05,403,985,2650,3395,58,570.1
ENSG00000126214,126,5,1.13365703020403e-05,12754.9230589469,0.0003032573580475,0.0003032573580472,0.168761904761905,6.48553367033711e-05,1329,10289,22382,21229,1674,3800.8
ENSG00000126217,259,5,1.05418511490618e-05,1710.09439392456,0.0002035689585909,0.0002035689585905,0.42572805363503,9.55989279866014e-05,14224,9060,18866,19542,12978,6034.5
ENSG00000126226,55,5,1.02647800001027e-05,100.656309976758,0.0001459405903441,0.000145940590344,0.186531986531987,3.82761861799626e-05,277,7318,14063,14454,1533,483.1
ENSG00000126231,81,5,1.03068982008279e-05,283.938792103716,9.37198477069979e-05,9.37198477068615e-05,0.251543209876543,4.54431598395185e-05,815,101,918,1521,49,399.6
ENSG00000126246,2,6,3.87102668143886e-06,0.0,3.46988473801233e-08,3.46988473769267e-08,0.0,1.28956211266607e-05,0,52,1374,1522,3,184.6
ENSG00000126247,133,5,1.13875242838955e-05,1171.93188928214,0.0021817744381364,0.0021817744381361,0.141262246525404,0.0001521823600626,1240,1223,3388,7843,59,1167.7
ENSG00000126249,15,5,6.25061724845329e-06,0.0,1.85003314640093e-05,1.85003314639844e-05,0.133333333333333,1.74955283644269e-05,14,123,3098,4711,48,19.0
ENSG00000126254,155,5,1.13326647061157e-05,0.0,0.0001886177397992,0.0001886177397989,0.295517385839966,9.17537428563717e-05,3527,500,4318,5997,224,1053.6
ENSG00000126261,297,4,1.13770302310447e-05,4856.69202761986,0.0011862464699237,0.0011862464699232,0.143325143325143,0.0001836618470877,6300,89299,91847,79802,32785,6161.7
ENSG00000126264,179,5,9.86526027516183e-06,0.0,0.0034239737035794,0.003423973703579,0.606364948841881,4.60764934743732e-05,9660,127,1420,2612,2,273.8
ENSG00000126267,599,4,1.15192642415544e-05,7175.452139738,0.0855029223766021,0.0855029223766007,0.509941318027258,0.0004226091361213,91331,3312,8991,8781,257,1241.6
ENSG00000126351,254,4,1.05357425064531e-05,862.127831311276,0.0006096495823626,0.0006096495823621,0.227039307833556,0.0001078128646176,7295,3024,4883,5629,144,755.1
ENSG00000126391,28,5,1.12395416065351e-05,0.0,5.81131242429468e-05,5.81131242428976e-05,0.261904761904762,2.27240427872803e-05,99,19,468,522,2,255.2
ENSG00000126432,910,4,1.14860278214566e-05,21412.970880138,0.0712799497583994,0.0712799497583975,0.273124675104873,0.0005336441252173,112963,604,4541,6158,125,760.4
ENSG00000126453,35,5,7.22317367471045e-06,0.0,4.25521825152427e-05,4.25521825151845e-05,0.438655462184874,2.17406331086021e-05,261,4443,20893,35665,2578,3025.5
ENSG00000126456,302,4,1.16437072166533e-05,20564.5504056626,0.0008458486870456,0.0008458486870451,0.204131922289939,0.0001148426018355,9278,45800,103940,102460,22370,26169.0
ENSG00000126457,277,4,1.08317834856463e-05,1923.07375816099,0.0006456379674357,0.0006456379674352,0.161434625647465,0.000137567013179,6171,601,5558,4965,590,384.6
ENSG00000126458,329,5,1.13484191652103e-05,1991.81761785396,0.000628256625178,0.0006282566251774,0.325802505745422,0.0001150864915607,17579,703,3743,7481,54,694.9
ENSG00000126460,7,5,4.25114036840415e-06,0.0,5.50046864693967e-06,5.50046864692761e-06,0.333333333333333,1.41702807947231e-05,7,136,2265,4569,77,137.8
ENSG00000126464,7,5,1.00175808543995e-05,0.0,0.0001682705352054,0.0001682705352054,0.333333333333333,1.44744799234849e-05,7,23646,56296,74954,11582,2865.2
ENSG00000126500,16,5,9.96645291947306e-06,0.0,1.15075359504806e-05,1.1507535950454e-05,0.158333333333333,1.78189708934313e-05,19,768,3800,6435,34,1240.2
ENSG00000126522,74,5,1.03817256712045e-05,83.4249157346173,0.0012800353586566,0.0012800353586565,0.23768974453906,4.63952765328197e-05,642,5925,13958,19049,763,3792.5
ENSG00000126550,4,5,9.47145492913456e-06,0.0,6.08406376713738e-07,6.08406376707312e-07,0.5,1.36983329826111e-05,3,333270,82764,171630,85799,35428.0
ENSG00000126561,432,4,1.06816836897099e-05,26806.9123802317,0.0008667207935806,0.0008667207935799,0.206002406118415,0.000119051266258,19178,47754,84482,53556,9601,1794.6
ENSG00000126562,268,4,1.04071701239286e-05,0.0,0.007891985878715,0.0078919858787144,0.395326737101012,0.000130937816186,14144,42363,65392,147920,76085,115650.0
ENSG00000126581,163,4,1.04264849399852e-05,411.714143796449,0.0005094470813283,0.000509447081328,0.122396425054912,0.0001212915962622,1616,934,4442,7798,81,869.7
ENSG00000126583,633,4,1.15229675789784e-05,63558.2410654569,0.0048098863870795,0.0048098863870784,0.313571100045994,0.0001325297726796,62723,2123,6982,13543,177,1423.2
ENSG00000126602,181,4,1.13603702571874e-05,1794.02981778928,0.0024810452048582,0.0024810452048578,0.20024554941682,0.0001133504280565,3262,384,4029,6448,71,850.5
ENSG00000126653,39,5,2.30006194066795e-06,0.0,9.43836918943186e-05,9.43836918942468e-05,0.318488529014845,3.56828360962932e-05,236,0,63,87,0,27.7
ENSG00000126705,57,5,1.12750503430998e-05,0.0,7.08191443704483e-05,7.08191443703516e-05,0.337719298245614,3.39720318727478e-05,539,4094,11754,12806,2161,1972.5
ENSG00000126709,71,5,1.03802816170403e-05,0.0,0.0001491015390066,0.0001491015390065,0.431790744466801,4.00771366798553e-05,1073,233,921,909,83,2640.4
ENSG00000126746,11,5,3.22368921572797e-06,0.0,1.04535561539567e-05,1.04535561539381e-05,0.163636363636364,1.69357384227394e-05,9,1,105,91,5,4.0
ENSG00000126749,61,5,1.05475886102919e-05,200.736131384327,0.0001127506571315,0.0001127506571314,0.248633879781421,3.41944663610124e-05,455,2162,5058,6342,660,1172.9
ENSG00000126756,218,4,1.07640425007454e-05,0.0,0.0013880742057801,0.0013880742057797,0.194816725151144,0.0001494763008919,4608,84861,141540,260400,121880,1098.9
ENSG00000126767,246,4,1.07933430977111e-05,2395.05270525725,0.0004964884084459,0.0004964884084454,0.298158287705326,8.35279266662566e-05,8985,13,802,2066,0,132.5
ENSG00000126768,28,5,2.41648389993455e-06,0.0,0.0002877321454968,0.0002877321454967,0.132275132275132,2.94025338132608e-05,50,4385,13032,28133,2089,6835.0
ENSG00000126773,37,5,1.02358231290707e-05,0.0,6.05119298665653e-05,6.05119298665045e-05,0.539039039039039,3.25146973596158e-05,359,7298,15902,24231,1797,1792.9
ENSG00000126775,39,5,3.82667899367514e-06,0.0,0.0001162685486705,0.0001162685486705,0.197031039136302,2.81227324501007e-05,146,32750,68529,66062,13381,5604.2
ENSG00000126777,113,5,1.13101189372107e-05,1166.10387079705,0.0009785404552076,0.0009785404552074,0.132427307206068,9.59487651063501e-05,838,2073,4588,10544,74,798.5
ENSG00000126785,288,5,1.07174588476374e-05,1775.34686479057,0.0002769645486847,0.0002769645486842,0.418602400309717,8.67116005794457e-05,17300,11011,18191,7557,373,1186.0
ENSG00000126790,14,5,1.12379879955812e-05,413.663767080379,0.0002439599340316,0.0002439599340316,0.0989010989010989,1.88020653576219e-05,9,2416,7484,14506,294,1498.6
ENSG00000126803,202,4,1.13989082125714e-05,0.0,0.0019788819086711,0.0019788819086707,0.250972858479878,0.0001417819212959,5095,1610,3282,5479,312,430.8
ENSG00000126804,87,5,1.07991943800992e-05,1104.92633895587,0.0004544440718421,0.000454444071842,0.193531141406041,5.5410731402982e-05,724,7366,15465,21055,1646,1949.9
ENSG00000126814,61,5,1.12812320910441e-05,0.0,8.16501513261923e-05,8.1650151326089e-05,0.132786885245902,5.03609884752949e-05,243,749,4932,8246,63,760.6
ENSG00000126821,325,4,1.0407202616787e-05,0.0,0.0291607562734349,0.0291607562734341,0.618974358974359,0.0001095992381955,32589,49798,84404,117410,22760,10248.0
ENSG00000126822,15,5,9.78806873573392e-06,0.0,4.07454014964327e-05,4.07454014964072e-05,0.561904761904762,1.74008489610071e-05,59,276,721,1057,8,58.4
ENSG00000126858,272,5,1.04922656263935e-05,1046.69869355457,0.0003351838841013,0.0003351838841008,0.438978728022574,0.0001290781469251,16179,2596,7081,11674,622,1222.7
ENSG00000126878,17,5,5.82596004684772e-07,0.0,0.0005470980815456,0.0005470980815456,0.433823529411765,4.36518507862281e-05,59,5616,13045,17845,1186,3399.1
ENSG00000126883,207,5,1.13045955441806e-05,1210.63784080377,0.0009944317409021,0.0009944317409018,0.299985929365414,8.71696860610927e-05,6396,59298,133180,124380,27218,5732.3
ENSG00000126903,2,5,3.95204431348253e-06,0.0,2.79471545336894e-06,2.79471545336554e-06,0.0,1.26771680350728e-05,0,117330,155860,94886,42780,2271.0
ENSG00000126934,484,4,1.0771254107887e-05,711.717345472362,0.01040365828595,0.0104036582859491,0.362943380729942,0.0002193781509095,42423,522,5313,9231,606,1394.3
ENSG00000126947,4,5,3.03403029054488e-06,0.0,1.93839551222093e-06,1.93839551221432e-06,0.0,1.36603900826843e-05,0,48193,43722,44490,7643,1725.7
ENSG00000126953,36,5,1.12432442156319e-05,0.0,0.0001257815456224,0.0001257815456223,0.16984126984127,2.82941115297979e-05,107,7,1098,3734,3,193.0
ENSG00000126970,17,5,3.86986570405012e-06,0.0,7.71976019812431e-05,7.71976019812148e-05,0.0367647058823529,2.07753718667644e-05,5,13577,25360,26632,3399,1592.5
ENSG00000127054,73,5,1.12579903586571e-05,56.2321067531036,0.000172854860757,0.0001728548607569,0.29261796042618,4.75950335635458e-05,769,26486,7577,3565,2322,572.0
ENSG00000127080,228,5,9.46918584886987e-06,83.0526315789474,0.0040875346350179,0.0040875346350175,0.368536981219569,9.13059732001669e-05,9537,116,1272,2547,24,685.9
ENSG00000127084,223,5,1.04517234892034e-05,351.375035521005,8.05219238016491e-05,8.05219238012714e-05,0.42503938916495,5.77772030190261e-05,10521,1304,4792,9040,153,1375.7
ENSG00000127125,119,5,1.12443188079223e-05,0.0,0.0039012440817886,0.0039012440817883,0.456345249964393,6.5983536259062e-05,3204,6275,15510,17609,1290,2816.6
ENSG00000127184,533,4,1.06675200682721e-05,2501.70627464324,0.10906597421942,0.109065974219418,0.606723186954252,0.0004920319645357,86020,61075,77605,26912,8438,1968.3
ENSG00000127241,220,5,1.05687353556961e-05,1275.91907470547,0.000168280317375,0.0001682803173746,0.205936073059361,6.14077803581525e-05,4961,6785,18932,28785,4383,2998.5
ENSG00000127314,362,4,1.07525147443859e-05,2978.80009594016,0.0009097290947574,0.0009097290947568,0.28302291057682,0.0002246765919646,18493,797,3074,6112,45,841.4
ENSG00000127318,32,5,9.77883215319133e-06,1092.20125146234,1.25490547041591e-05,1.25490547041071e-05,0.459677419354839,1.62929332467326e-05,228,14729,27858,29563,15537,6116.4
ENSG00000127324,10,5,5.06207880340524e-06,3.0,2.91626812605416e-07,2.9162681258927e-07,0.577777777777778,1.85690624196546e-05,26,5160,14386,21693,3586,7202.4
ENSG00000127328,96,5,1.13836094238072e-05,4653.80494273269,0.0002730746040616,0.0002730746040614,0.15109649122807,8.21428077549022e-05,689,2349,6743,7485,914,1373.1
ENSG00000127329,508,4,1.08653135729497e-05,13700.3715491747,0.0275588525633586,0.0275588525633575,0.354889810371337,0.0001747653686673,45702,62443,139600,135700,105290,29677.0
ENSG00000127334,510,4,1.03604289632008e-05,12943.5286090794,0.0060213152644907,0.0060213152644897,0.366994106090373,0.0001212489832929,47634,55,221,293,1,107.9
ENSG00000127412,55,4,7.04115767898125e-06,0.0,7.32357177991898e-05,7.32357177990988e-05,0.129292929292929,2.96335304868829e-05,192,3764,15398,19484,1121,3156.5
ENSG00000127415,15,5,5.55534260075633e-06,0.0,0.0001911152769284,0.0001911152769283,0.371428571428571,1.71329139124166e-05,39,7377,15497,26262,1615,2839.2
ENSG00000127418,131,4,1.01450951508474e-05,480.7278536136,0.000310195328619,0.0003101953286188,0.190252495596007,6.6400075139054e-05,1620,11928,26444,40522,2325,9377.4
ENSG00000127419,1,5,6.750220900979e-07,0.0,4.29131316990659e-05,4.29131316990613e-05,,1.38963183294743e-05,0,1174,4431,5227,70,1444.1
ENSG00000127423,5,5,4.21964964249052e-06,0.0,6.88414149833232e-06,6.88414149832373e-06,0.3,1.34559482775168e-05,3,1,342,1553,0,78.0
ENSG00000127445,544,4,1.16227983514223e-05,28827.7793091752,0.0022010910891626,0.0022010910891617,0.137227819304517,0.0002717213197902,20268,17700,36188,38541,6791,2405.8
ENSG00000127452,40,5,1.01498009116551e-05,23.2161183292281,0.000289686254866,0.0002896862548659,0.155128205128205,2.97974060170228e-05,121,19853,72553,138060,27469,5017.9
ENSG00000127463,46,5,1.13087120055548e-05,123.893231756344,0.0005297828698423,0.0005297828698422,0.176811594202899,3.37226453969638e-05,183,4562,7048,13330,1350,1320.5
ENSG00000127472,288,4,1.07197796013313e-05,14.0,0.0209346130966454,0.0209346130966447,0.682660665892373,4.68670819759649e-05,28213,2733,8424,8193,207,1346.3
ENSG00000127481,109,4,1.12751393325343e-05,0.0,0.0004768868454086,0.0004768868454084,0.154604145429834,8.44041619109279e-05,910,67,1004,1633,14,10.0
ENSG00000127483,84,5,1.12448498587647e-05,401.090746669717,0.0005559264675091,0.000555926467509,0.225760183591509,8.23665649910161e-05,787,283,873,1283,202,610.6
ENSG00000127511,149,4,1.13739763421292e-05,4087.18774873711,0.0002715618747384,0.0002715618747381,0.365409033194268,6.43264668165402e-05,4029,7942,17340,19580,1362,4314.3
ENSG00000127526,18,5,3.80571809143235e-06,0.0,2.34042100836719e-05,2.34042100836427e-05,0.0326797385620915,2.01627619273945e-05,5,4893,16607,24665,751,2295.0
ENSG00000127527,86,4,1.12604496973191e-05,83.0,0.0001538706961966,0.0001538706961965,0.219151846785226,4.966745962068e-05,801,78703,97077,55800,25005,1204.3
ENSG00000127528,32,5,4.22392906502469e-06,0.0,6.21134333449832e-05,6.2113433344928e-05,0.316532258064516,2.48395333656931e-05,157,403,3456,4209,159,349.5
ENSG00000127540,553,4,1.05817082474892e-05,1304.10850191483,0.0667659129501024,0.0667659129501011,0.647345179128338,0.0002442837361851,98803,9617,15379,10274,1096,494.8
ENSG00000127564,411,4,1.11485081623803e-05,199285.184501603,0.0043457711635599,0.0043457711635591,0.462512610527565,8.07380193434775e-05,38969,6798,12969,19035,2256,76.0
ENSG00000127585,10,5,5.27234009124341e-06,0.0,0.000105458978886,0.0001054589788859,0.355555555555556,1.57451639092884e-05,16,7907,19970,26994,2146,882.6
ENSG00000127586,50,5,9.81707837857205e-06,338.113786377732,4.11052559691158e-05,4.11052559690345e-05,0.337959183673469,2.24352217688893e-05,414,5,862,2724,1,78.2
ENSG00000127603,195,4,1.14056688455296e-05,1405.19609526236,0.0003730813147854,0.0003730813147851,0.130795664816283,0.0001361135228431,2474,6324,15547,22197,1245,4800.4
ENSG00000127616,696,4,1.16685705884343e-05,18236.6376588583,0.0013483274534312,0.0013483274534301,0.157880592078062,0.0002729151393284,38185,17016,33698,44110,3034,13699.0
ENSG00000127663,71,5,1.01158569091809e-05,0.0,0.0001037932481116,0.0001037932481115,0.182696177062374,3.80394840233661e-05,454,28548,59885,63250,14570,17986.0
ENSG00000127666,162,4,1.15382440869384e-05,4188.95560468913,0.0005213216134526,0.0005213216134523,0.313319530710835,5.77981119551264e-05,4086,442,5112,7658,152,680.6
ENSG00000127720,3,5,4.59991968540194e-06,0.0,4.32549953161428e-05,4.32549953161348e-05,0.0,1.45005714369358e-05,0,36869,97707,156970,30864,6460.4
ENSG00000127774,17,4,2.59581409402454e-06,0.0,7.48833878925514e-05,7.48833878925228e-05,0.323529411764706,2.20407237091403e-05,44,0,296,1423,0,29.3
ENSG00000127804,11,5,2.76532536403456e-06,0.0,8.21610260382296e-05,8.21610260382083e-05,0.145454545454545,1.91665442441147e-05,8,129,1484,2996,3,121.5
ENSG00000127824,431,4,1.15811916814616e-05,15513.4405421837,0.0014634013074431,0.0014634013074423,0.14430475368262,0.0001799180490627,13372,34157,74245,74218,23990,4217.3
ENSG00000127831,104,4,1.12836252031053e-05,922.675132384177,0.0001938687687513,0.0001938687687511,0.272031366691561,3.93502728322132e-05,1457,2619,8362,10117,131,1100.5
ENSG00000127837,53,4,1.02931065007144e-05,187.518134679713,0.0002565902228123,0.0002565902228122,0.0849056603773585,5.24431582811139e-05,117,100570,157220,208600,113240,2584.1
ENSG00000127838,100,5,1.12665011993191e-05,2593.40209833186,0.000546581678962,0.0005465816789619,0.0385858585858586,0.0001008691281848,191,103210,269370,216200,57925,8853.6
ENSG00000127863,104,5,1.02623150345994e-05,12573.3932033494,0.0001823250905961,0.000182325090596,0.175504107542942,4.9819033029527e-05,940,3472,16770,30099,1570,3432.8
ENSG00000127870,214,4,1.05858528545282e-05,2462.33589898644,0.001111865186687,0.0011118651866866,0.171866087490676,0.0001252504412784,3917,125150,170090,169960,66471,6684.2
ENSG00000127884,1091,4,1.14850120592627e-05,4639.18824807017,0.164470742619607,0.164470742619604,0.345726082459489,0.0009594358151928,205567,281,2443,3291,19,1698.0
ENSG00000127914,191,4,1.10172927426889e-05,4190.23182059077,0.0004004000201169,0.0004004000201165,0.169468173050427,0.0001033880361121,3075,84192,81941,41595,38708,2294.1
ENSG00000127920,41,5,9.91161810138993e-06,1269.31736094411,5.87644163460584e-05,5.87644163459901e-05,0.219512195121951,3.34728810494122e-05,180,0,307,1684,0,9.1
ENSG00000127922,183,4,1.07428925023204e-05,1910.75474799163,0.0008734758236813,0.0008734758236809,0.140995616405452,0.000155073067459,2348,31010,18918,12198,3647,2505.5
ENSG00000127946,85,4,3.56822608851382e-06,0.0,0.0002771738614182,0.000277173861418,0.185434173669468,5.03751536966875e-05,662,9963,25676,37216,3843,2956.1
ENSG00000127947,545,4,1.14654048606437e-05,14250.2784490629,0.0268213105969418,0.0268213105969407,0.337358337830545,0.0001712239982296,50010,178,851,1237,0,102.1
ENSG00000127948,48,5,1.1263442919124e-05,1149.32842023962,0.0003829179782538,0.0003829179782537,0.153368794326241,3.03368339449432e-05,173,304,2099,2505,6,104.7
ENSG00000127951,87,5,1.03397432848537e-05,27.6598102381007,0.0001148875438464,0.0001148875438462,0.325314087142475,5.42323810029476e-05,1217,74625,99776,139240,60202,11546.0
ENSG00000127952,744,4,1.04519310465205e-05,319.97215350423,0.0289197922646666,0.0289197922646651,0.247188816046542,0.0002656820469289,68322,93,933,818,0,209.9
ENSG00000127954,3,5,6.07535998026723e-06,0.0,2.46450985394413e-06,2.46450985393914e-06,0.333333333333333,1.27799632465086e-05,1,89582,244780,214400,43800,16494.0
ENSG00000127955,196,5,1.04808839158259e-05,2006.05525737575,0.0003415846867038,0.0003415846867035,0.152380952380952,0.0001432572482602,2912,40144,21582,8665,1684,265.8
ENSG00000127980,47,5,1.02658021492484e-05,224.140110652556,0.0004393407920779,0.0004393407920778,0.190564292321924,3.94530088923555e-05,206,4988,10978,12035,1860,1672.2
ENSG00000127990,14,5,3.66716112222455e-06,0.0,2.18185178270278e-05,2.18185178270047e-05,0.0769230769230769,1.98464030419762e-05,7,1911,9541,9882,480,695.7
ENSG00000127993,44,5,1.01864528326488e-05,0.0,0.0002171074232278,0.0002171074232277,0.0422832980972516,3.27002595088531e-05,40,8358,12908,6356,365,492.0
ENSG00000127995,1,5,2.20786326084646e-06,0.0,3.10185305442113e-06,3.10185305441936e-06,,1.25861608364614e-05,0,10,694,897,0,131.5
ENSG00000128016,155,5,1.14107966675909e-05,11050.1517529093,0.0004408418313927,0.0004408418313924,0.186175115207373,8.63676341180976e-05,2222,30883,71269,62248,16881,6261.6
ENSG00000128039,352,4,4.0003424293118e-06,0.0,0.0228915265788696,0.0228915265788689,0.738976301476301,9.88157918778273e-05,45651,1635,4609,11669,87,778.4
ENSG00000128045,205,5,1.0387182217144e-05,46.8329601722954,0.0001600503580448,0.0001600503580445,0.663653754184601,7.31220658742565e-05,13877,20320,23263,33100,3214,1240.9
ENSG00000128050,375,4,1.04094559497848e-05,1269.52541912935,0.0116097407772769,0.0116097407772761,0.286859180035651,0.0001777090503003,20116,40158,33451,55727,3565,1086.8
ENSG00000128052,773,4,1.07519020114658e-05,19060.9579773889,0.0059028581271422,0.0059028581271409,0.188894623598255,0.0002293401876713,56362,13,930,1991,2,128.5
ENSG00000128059,388,4,1.04796866992864e-05,2166.12186337776,0.0267059304186694,0.0267059304186685,0.442553078132076,0.0001005318853562,33226,21,2332,5849,15,318.2
ENSG00000128159,28,5,1.13837390118459e-05,0.0,1.26796569754254e-05,1.26796569753799e-05,0.420634920634921,1.95998413887974e-05,159,1556,5451,8014,1103,495.7
ENSG00000128165,3,5,9.83166227846807e-06,0.0,0.0002200536766431,0.0002200536766431,0.0,1.29855421677667e-05,0,9047,20287,32744,2377,2001.1
ENSG00000128203,14,6,6.61247960050047e-06,1.0,1.5752481909002e-06,1.57524819087745e-06,0.0549450549450549,2.0117442543192e-05,5,773,3022,8363,64,587.0
ENSG00000128218,22,5,9.80377739543052e-06,1192.61407869552,2.01177494473693e-06,2.01177494470132e-06,0.346320346320346,1.51811553567054e-05,80,2943,12341,19138,724,3173.6
ENSG00000128228,33,5,1.12697516484829e-05,0.0,0.0001254054481131,0.000125405448113,0.166666666666667,2.26004518012818e-05,88,640,6919,14735,271,693.3
ENSG00000128242,74,5,1.03871714277998e-05,1035.17878936031,0.000126602065074,0.0001266020650739,0.070714550166605,3.92349390884117e-05,191,37,939,2211,2,303.1
ENSG00000128245,782,4,1.16480608308329e-05,21964.2277040836,0.0031877750381516,0.0031877750381503,0.10035006598531,0.0003320215293033,30644,417,3180,4395,197,448.5
ENSG00000128254,6,5,1.03449738427337e-05,610.743135642012,1.40697656954175e-06,1.40697656953213e-06,0.866666666666667,1.21360784097634e-05,13,1504,3772,5823,76,404.8
ENSG00000128266,184,4,1.06473594548552e-05,24816.7491461144,0.0002033898316421,0.0002033898316418,0.168983131385127,5.61625750904634e-05,2845,689,4821,6711,126,3328.6
ENSG00000128268,13,5,9.37429399848324e-06,0.0,3.27147052831509e-05,3.27147052831295e-05,0.230769230769231,1.59946976691195e-05,18,1068,5559,9638,186,1401.2
ENSG00000128272,253,4,1.10651905702446e-05,14438.8362984058,0.0039376014456157,0.0039376014456152,0.193236714975845,0.0001848072339583,6160,40285,65934,147700,70871,41181.0
ENSG00000128274,133,5,1.03898694616801e-05,3906.86672648797,0.0006697937561063,0.0006697937561061,0.53030303030303,4.70575502579904e-05,4655,1449,7925,12408,298,2418.4
ENSG00000128276,31,5,1.02081648986125e-05,14858.7658856139,0.0001370588128305,0.0001370588128305,0.286021505376344,1.92794865263373e-05,133,68,804,810,89,54.3
ENSG00000128283,71,5,9.51564419483851e-06,0.0,0.0001276006005289,0.0001276006005288,0.295774647887324,3.58409132633095e-05,735,26329,27117,35635,9238,2340.1
ENSG00000128284,9,5,5.48750139245387e-06,0.0,2.55926732989398e-06,2.559267329879e-06,0.361111111111111,1.47494555976893e-05,13,25990,54754,32885,5601,2370.5
ENSG00000128294,18,5,6.10764603992437e-06,0.0,8.83203400598256e-06,8.83203400595327e-06,0.124183006535948,1.88960440634276e-05,19,659,4122,5828,129,1948.5
ENSG00000128298,108,5,9.60999747257064e-06,0.0,5.76406173934178e-05,5.76406173932439e-05,0.59865005192108,3.57872782283094e-05,3459,365,3359,3622,41,655.3
ENSG00000128309,56,5,4.66799144263785e-06,0.0,0.003702938961129,0.0037029389611289,0.264935064935065,3.04459805517435e-05,408,126,3393,5223,10,611.9
ENSG00000128311,47,5,1.12834214944666e-05,0.0,0.0041145689711283,0.0041145689711282,0.330249768732655,3.19975500176434e-05,357,5462,12125,18461,596,907.2
ENSG00000128335,41,5,4.21045008448248e-06,0.0,0.0002781357659161,0.000278135765916,0.113414634146341,3.5458774232697e-05,93,381,2067,1282,18,255.4
ENSG00000128340,390,5,1.14648001971945e-05,104289.552290896,0.000357713986975,0.0003577139869744,0.270292004482236,8.9257860558154e-05,20503,959,2801,3923,60,402.0
ENSG00000128342,131,4,1.01976508691458e-05,12726.0607915944,0.0001015132539403,0.00010151325394,0.222078684674105,4.19957914190474e-05,1891,36940,71143,50397,11391,1139.8
ENSG00000128394,48,5,1.02305244064506e-05,298.414027521409,2.28426817434577e-05,2.28426817433789e-05,0.143617021276596,2.3662865387906e-05,162,10237,21640,25919,2359,8409.1
ENSG00000128463,37,5,1.75151256246101e-06,0.0,0.0003887735114939,0.0003887735114939,0.241741741741742,4.59549002395724e-05,161,50096,85496,124650,28354,6255.0
ENSG00000128510,36,5,9.98296905479235e-06,2277.30084376803,7.4749169856298e-05,7.47491698562376e-05,0.0714285714285714,2.16910472574446e-05,45,6800,10161,11924,814,427.8
ENSG00000128512,21,5,1.02599670449859e-05,0.0,3.80239082846185e-05,3.80239082845821e-05,0.285714285714286,1.92779437787025e-05,60,8849,14424,17053,4846,6971.0
ENSG00000128513,193,4,1.13910266048818e-05,21028.5499178069,0.0023802374326465,0.0023802374326461,0.0703799654576857,0.0001261342830879,1304,7907,19155,27986,2029,4873.2
ENSG00000128519,69,5,1.06915508949897e-05,40481.2322572729,0.0001785737167632,0.0001785737167631,0.352514919011083,2.63774444367807e-05,827,5,556,1518,1,74.0
ENSG00000128524,112,4,1.13658320357342e-05,4873.4821874755,0.0036516626598627,0.0036516626598625,0.14028314028314,0.0001271139595007,872,10850,19513,22033,10724,5000.5
ENSG00000128534,173,4,1.13207589889657e-05,1593.66510337077,0.000250307373455,0.0002503073734547,0.343796209167899,8.83645383988666e-05,5115,89998,122400,103250,71317,6856.0
ENSG00000128536,20,5,9.1385207841948e-06,0.0,7.8012042238291e-06,7.80120422379652e-06,0.805263157894737,1.53949730112143e-05,153,0,400,1663,0,103.2
ENSG00000128564,8,5,7.89671101986037e-06,0.0,1.29797544453167e-05,1.29797544453033e-05,0.107142857142857,1.37431842212154e-05,3,108,1272,1854,5,224.8
ENSG00000128567,38,5,1.12435602508663e-05,0.0,0.0001827209310428,0.0001827209310427,0.17923186344239,4.32908510890215e-05,126,3575,18981,13940,1586,2519.8
ENSG00000128573,65,5,1.01581625915504e-05,59.5,0.000110077621765,0.0001100776217649,0.112019230769231,2.82916322554803e-05,233,17872,19820,16580,7025,1191.1
ENSG00000128578,19,5,5.39350180115951e-06,0.0,0.0001471023095177,0.0001471023095177,0.789473684210526,1.97204743462654e-05,135,2798,9397,13148,971,3745.6
ENSG00000128581,177,5,1.04038785659294e-05,137.493947755852,0.0001464469999732,0.0001464469999729,0.434322033898305,0.0001161465928781,6765,15,929,2085,0,100.4
ENSG00000128585,86,5,1.00067245188767e-05,196.099703792003,0.0002779496170872,0.0002779496170871,0.115184678522572,6.55515672591544e-05,421,3091,6625,12366,234,1371.8
ENSG00000128590,50,5,1.04583694147078e-05,272.22842151613,0.0001222221989127,0.0001222221989126,0.129795918367347,6.06269149787778e-05,159,49019,59231,121670,25633,3360.6
ENSG00000128591,297,4,1.14296817405119e-05,179617.147915143,0.0005609128557967,0.0005609128557962,0.167098917098917,6.78948277632458e-05,7345,4151,11098,13754,360,2317.2
